instances/J100M10
instances/J100M10/J100M10N1
PFT_NEH,32690,320.972
LPT,40312,0.229939
MinMax,35562,11.5018
mNEH,35224,5.74962
PW,32824,23.2382
GRASP_NEH,34971,15.7457
instances/J500M10/J500M10N5
NEH,35059,7.09677
PF,32612,331.144
PF_NEH,32352,326.099
PFT,32701,329.447
PFT_NEH,32368,319.964
LPT,39764,0.228439
MinMax,35118,12.0156
mNEH,34714,5.59802
PW,32605,22.5165
GRASP_NEH,34650,15.8969
instances/J500M10/J500M10N6
NEH,35284,6.14013
PF,32940,320.788
PF_NEH,32790,319.228
PFT,32970,320.024
PFT_NEH,32789,318.503
LPT,40730,0.228231
MinMax,35841,11.6644
mNEH,35166,5.52471
PW,32775,22.5721
GRASP_NEH,35062,15.9844
instances/J500M10/J500M10N7
NEH,35320,8.71857
PF,32494,321.606
PF_NEH,32246,320.165
PFT,32519,321.503
PFT_NEH,32319,320.773
LPT,40042,0.241288
MinMax,35320,12.2428
mNEH,34627,5.52499
PW,32561,22.6279
GRASP_NEH,34633,15.6314
instances/J500M10/J500M10N8
NEH,35243,6.06674
PF,32737,321.863
PF_NEH,32610,318.742
PFT,32843,318.386
PFT_NEH,32699,318.756
LPT,39625,0.279463
MinMax,35732,11.5666
mNEH,35180,5.59505
PW,32751,22.4824
GRASP_NEH,34950,16.2909
instances/J500M10/J500M10N9
NEH,35339,6.4005
PF,32893,321.486
PF_NEH,32589,327.676
PFT,32759,332.015
PFT_NEH,32464,320.936
LPT,40038,0.227063
MinMax,35708,11.4426
mNEH,34883,5.68008
PW,32881,22.4607
GRASP_NEH,34910,15.8579
instances/J500M20
instances/J500M20/J500M20N1
NEH,38293,10.4908
PF,36397,605.181
PF_NEH,36106,621.077
PFT,36494,622.687
PFT_NEH,36188,599.443
LPT,42328,0.24052
MinMax,39764,23.8968
mNEH,37757,9.9649
PW,36547,38.1205
GRASP_NEH,37677,24.2509
instances/J500M20/J500M20N10
NEH,38610,11.128
PF,37045,615.351
PF_NEH,36562,612.974
PFT,36984,607.774
PFT_NEH,36565,600.755
LPT,42313,0.244308
MinMax,39851,23.0349
mNEH,38139,10.0162
PW,36982,37.9601
GRASP_NEH,37933,23.3341
instances/J500M20/J500M20N2
NEH,38608,10.6298
PF,36651,596.536
PF_NEH,36425,592.346
PFT,37082,597.924
PFT_NEH,36703,595.676
LPT,41936,0.245002
MinMax,40078,23.9179
mNEH,37931,9.75959
PW,36864,39.2131
GRASP_NEH,38014,23.2623
instances/J500M20/J500M20N3
NEH,38293,11.375
PF,36454,606.011
PF_NEH,36241,599.663
PFT,36347,600.237
PFT_NEH,36129,605.572
LPT,41905,0.244848
MinMax,39418,22.9537
mNEH,37849,9.96438
PW,36328,38.0197
GRASP_NEH,37740,23.2312
instances/J500M20/J500M20N4
NEH,38603,10.726
PF,37056,605.273
PF_NEH,36638,603.609
PFT,36889,608.944
PFT_NEH,36507,597.897
LPT,42354,0.247381
MinMax,39500,22.9779
mNEH,37941,9.90292
PW,36988,37.9851
GRASP_NEH,38050,23.9748
instances/J500M20/J500M20N5
NEH,38293,14.3632
PF,36400,608.041
PF_NEH,36208,597.28
PFT,36433,597.543
PFT_NEH,36181,595.66
LPT,42265,0.243618
MinMax,39719,23.1812
mNEH,37833,9.93529
PW,36424,38.4752
GRASP_NEH,37831,23.3511
instances/J500M20/J500M20N6
NEH,38674,11.265
PF,36730,604.316
PF_NEH,36346,602.688
PFT,37120,613.05
PFT_NEH,36639,607.485
LPT,42225,0.239339
MinMax,39785,23.0012
mNEH,37969,10.3374
PW,36784,38.3307
GRASP_NEH,38146,23.7546
instances/J500M20/J500M20N7
NEH,37933,10.8188
PF,36630,613.013
PF_NEH,36310,609.047
PFT,36557,605.335
PFT_NEH,36162,608.163
LPT,41960,0.241765
MinMax,39681,22.8914
mNEH,37659,10.4845
PW,36522,38.1921
GRASP_NEH,37740,23.5441
instances/J500M20/J500M20N8
NEH,38334,11.5095
PF,36687,632.105
PF_NEH,36364,686.272
PFT,36688,621.389
PFT_NEH,36171,619.049
LPT,42505,0.242375
MinMax,39581,22.8573
mNEH,37811,10.508
PW,36875,40.5592
GRASP_NEH,37905,24.4749
instances/J500M20/J500M20N9
NEH,38340,11.8367
PF,36475,615.061
PF_NEH,36182,593.987
PFT,36359,601.162
PFT_NEH,36066,596.39
LPT,42049,0.242125
MinMax,39782,22.8444
mNEH,37551,9.92679
PW,36432,38.381
GRASP_NEH,38013,23.6014
instances/J500M5
instances/J500M5/J500M5N1
NEH,31653,3.99354
PF,29004,188.78
PF_NEH,28782,186.32
PFT,29051,186.722
PFT_NEH,28876,185.84
LPT,37127,0.222067
MinMax,30497,5.72169
mNEH,31126,3.72729
PW,29043,16.3747
GRASP_NEH,30713,12.1
instances/J500M5/J500M5N10
NEH,31306,4.61782
PF,29126,188.723
PF_NEH,28854,186.836
PFT,29270,186.808
PFT_NEH,28924,185.691
LPT,36699,0.223116
MinMax,30477,5.71314
mNEH,31163,3.41481
PW,29120,16.546
GRASP_NEH,30472,12.1033
instances/J500M5/J500M5N2
NEH,31909,4.51581
PF,29400,185.646
PF_NEH,29199,185.218
PFT,29390,186.951
PFT_NEH,29244,188.579
LPT,37310,0.227199
MinMax,31027,5.70121
mNEH,31618,3.33863
PW,29314,16.3372
GRASP_NEH,31021,11.8933
instances/J500M5/J500M5N3
NEH,31754,4.98435
PF,29271,188.542
PF_NEH,29118,184.66
PFT,29358,184.671
PFT_NEH,29189,185.847
LPT,37515,0.226556
MinMax,30648,5.69956
mNEH,31528,3.38914
PW,29390,16.4126
GRASP_NEH,31129,11.9402
instances/J500M5/J500M5N4
NEH,31304,4.57427
PF,29255,189.576
PF_NEH,29066,189.766
PFT,29049,186.612
PFT_NEH,28915,186.52
LPT,36834,0.232466
MinMax,30614,5.74431
mNEH,31124,3.41006
PW,29147,16.8709
GRASP_NEH,30888,11.9558
instances/J500M5/J500M5N5
NEH,31429,4.36258
PF,29238,187.69
PF_NEH,28926,184.295
PFT,29116,185.551
PFT_NEH,28889,184.419
LPT,37307,0.224409
MinMax,30617,5.69932
mNEH,31399,3.39552
PW,28973,16.5387
GRASP_NEH,30882,11.8523
instances/J500M5/J500M5N6
NEH,31394,3.98216
PF,28785,187.956
PF_NEH,28631,187.096
PFT,28892,184.858
PFT_NEH,28763,184.339
LPT,37132,0.226168
MinMax,30641,5.72473
mNEH,31447,3.43816
PW,28857,16.3327
GRASP_NEH,30797,11.8861
instances/J500M5/J500M5N7
NEH,31413,3.90168
PF,28873,191.433
PF_NEH,28701,184.892
PFT,28924,186.778
PFT_NEH,28836,191.316
LPT,37033,0.49464
MinMax,30438,6.2264
mNEH,31320,3.29088
PW,28799,16.3325
GRASP_NEH,30550,11.9451
instances/J500M5/J500M5N8
NEH,31624,3.94559
PF,29286,190.6
PF_NEH,28939,185.786
PFT,29159,188.602
PFT_NEH,29001,185.188
LPT,36936,0.224812
MinMax,30604,5.71986
mNEH,31358,4.0631
PW,28952,17.8218
GRASP_NEH,31080,12.1111
instances/J500M5/J500M5N9
NEH,31443,4.26151
PF,29015,184.952
PF_NEH,28870,189.588
PFT,29000,186.56
PFT_NEH,28852,185.382
LPT,36618,0.229314
MinMax,30679,5.72754
mNEH,31246,3.39544
PW,28963,16.3105
GRASP_NEH,30848,11.9335
instances/J50M10
instances/J50M10/J50M10N1
NEH,3916,0.08988
PF,3978,0.448532
PF_NEH,3815,0.480672
PFT,3908,0.588168
PFT_NEH,3794,0.500482
LPT,4610,0.035658
MinMax,4203,0.135551
mNEH,3864,0.067714
PW,3940,0.279965
GRASP_NEH,3864,0.176133
instances/J50M10/J50M10N10
NEH,3943,0.083745
PF,4053,0.437538
PF_NEH,3827,0.430818
PFT,4041,0.425076
PFT_NEH,3805,0.421136
LPT,4514,0.012527
MinMax,4216,0.119177
mNEH,3854,0.067923
PW,3967,0.269573
GRASP_NEH,3851,0.172215
instances/J50M10/J50M10N2
NEH,3795,0.083851
PF,3829,0.416871
PF_NEH,3782,0.432993
PFT,3829,0.361261
PFT_NEH,3782,0.469206
LPT,4417,0.011611
MinMax,3958,0.118936
mNEH,3751,0.069227
PW,3861,0.22928
GRASP_NEH,3721,0.169242
instances/J50M10/J50M10N3
NEH,3819,0.084148
PF,4054,0.369311
PF_NEH,3705,0.464367
PFT,4026,0.362023
PFT_NEH,3724,0.451381
LPT,4473,0.012183
MinMax,4106,0.119614
mNEH,3721,0.068443
PW,3837,0.231405
GRASP_NEH,3676,0.169986
instances/J50M10/J50M10N4
NEH,3910,0.093765
PF,4034,0.414945
PF_NEH,3923,0.51084
PFT,3978,0.663117
PFT_NEH,3910,0.596936
LPT,4664,0.013528
MinMax,4171,0.119369
mNEH,3929,0.068523
PW,4022,0.298578
GRASP_NEH,3850,0.188549
instances/J50M10/J50M10N5
NEH,3897,0.087089
PF,3929,0.40062
PF_NEH,3858,0.427574
PFT,3855,0.361799
PFT_NEH,3876,0.487427
LPT,4673,0.011817
MinMax,4254,0.119073
mNEH,3858,0.067594
PW,3901,0.229932
GRASP_NEH,3849,0.166181
instances/J50M10/J50M10N6
NEH,3828,0.085069
PF,3985,0.368191
PF_NEH,3856,0.493308
PFT,3890,0.36306
PFT_NEH,3856,0.485795
LPT,4503,0.017858
MinMax,4110,0.205409
mNEH,3803,0.102232
PW,3895,0.431668
GRASP_NEH,3829,0.370623
instances/J50M10/J50M10N7
NEH,3975,0.155274
PF,4078,0.702253
PF_NEH,4011,0.436277
PFT,3989,0.419496
PFT_NEH,3954,0.419123
LPT,4613,0.01224
MinMax,4201,0.11974
mNEH,3959,0.067443
PW,4099,0.263018
GRASP_NEH,3912,0.171905
instances/J50M10/J50M10N8
NEH,3802,0.081734
PF,3988,0.407496
PF_NEH,3804,0.429084
PFT,3930,0.390637
PFT_NEH,3822,0.419614
LPT,4458,0.011892
MinMax,4089,0.119637
mNEH,3823,0.067012
PW,3925,0.229406
GRASP_NEH,3764,0.194597
instances/J50M10/J50M10N9
NEH,3862,0.079838
PF,3881,0.368877
PF_NEH,3799,0.46827
PFT,3831,0.361278
PFT_NEH,3799,0.452159
LPT,4262,0.01193
MinMax,4087,0.130412
mNEH,3772,0.067434
PW,3875,0.263635
GRASP_NEH,3799,0.180176
instances/J50M20
instances/J50M20/J50M20N1
NEH,4846,0.14431
PF,5005,0.858285
PF_NEH,4792,0.802536
PFT,5017,0.610645
PFT_NEH,4787,0.755311
LPT,5706,0.010786
MinMax,5231,0.229602
mNEH,4721,0.149704
PW,5050,0.383157
GRASP_NEH,4819,0.230884
instances/J50M20/J50M20N10
NEH,4802,0.122641
PF,5101,0.615911
PF_NEH,4770,0.744432
PFT,5049,0.640152
PFT_NEH,4787,0.704505
LPT,5485,0.030063
MinMax,5011,0.241307
mNEH,4609,0.116703
PW,5053,0.381195
GRASP_NEH,4754,0.247332
instances/J50M20/J50M20N2
NEH,4597,0.185577
PF,4933,1.16187
PF_NEH,4622,0.880849
PFT,4871,0.709918
PFT_NEH,4585,1.22504
LPT,5297,0.012055
MinMax,4976,0.227759
mNEH,4514,0.246342
PW,4859,0.381583
GRASP_NEH,4442,0.245344
instances/J50M20/J50M20N3
NEH,4653,0.187406
PF,5001,0.787044
PF_NEH,4645,0.927636
PFT,4880,0.608537
PFT_NEH,4657,0.741712
LPT,5466,0.011182
MinMax,4966,0.225764
mNEH,4481,0.120559
PW,4847,0.412049
GRASP_NEH,4531,0.234277
instances/J50M20/J50M20N4
NEH,4714,0.136817
PF,4898,0.634332
PF_NEH,4611,0.7533
PFT,4809,0.76681
PFT_NEH,4611,1.1337
LPT,5325,0.013864
MinMax,5094,0.290754
mNEH,4566,0.132257
PW,4989,0.464986
GRASP_NEH,4634,0.274892
instances/J50M20/J50M20N5
NEH,4456,0.207522
PF,4885,0.621768
PF_NEH,4531,0.745741
PFT,4887,0.644093
PFT_NEH,4518,0.71029
LPT,5355,0.010671
MinMax,4913,0.266547
mNEH,4472,0.116812
PW,4892,0.381745
GRASP_NEH,4511,0.230364
instances/J50M20/J50M20N6
NEH,4557,0.127189
PF,5302,0.638805
PF_NEH,4627,0.725727
PFT,5125,0.649979
PFT_NEH,4627,0.77689
LPT,5181,0.010637
MinMax,5330,0.226031
mNEH,4542,0.116949
PW,5156,0.382977
GRASP_NEH,4698,0.263938
instances/J50M20/J50M20N7
NEH,4575,0.152905
PF,4835,0.766196
PF_NEH,4619,0.935053
PFT,4759,0.705416
PFT_NEH,4619,0.739374
LPT,5422,0.010453
MinMax,5099,0.278113
mNEH,4581,0.118956
PW,5033,0.383403
GRASP_NEH,4628,0.239036
instances/J50M20/J50M20N8
NEH,4742,0.125099
PF,5045,0.650617
PF_NEH,4570,0.714007
PFT,4840,0.648568
PFT_NEH,4585,0.734725
LPT,5279,0.010235
MinMax,5149,0.2263
mNEH,4530,0.11614
PW,4905,0.416325
GRASP_NEH,4643,0.228372
instances/J50M20/J50M20N9
NEH,4575,0.124688
PF,5019,0.708354
PF_NEH,4517,1.25442
PFT,5016,0.732256
PFT_NEH,4514,0.826432
LPT,5220,0.012652
MinMax,4959,0.250066
mNEH,4511,0.177386
PW,5074,0.69579
GRASP_NEH,4700,0.288089
instances/J50M5
instances/J50M5/J50M5N1
NEH,3321,0.06369
PF,3226,0.25342
PF_NEH,3232,0.284732
PFT,3207,0.283389
PFT_NEH,3252,0.288088
LPT,3940,0.011072
MinMax,3473,0.064289
mNEH,3329,0.045664
PW,3188,0.171522
GRASP_NEH,3216,0.137821
instances/J50M5/J50M5N10
NEH,3446,0.060191
PF,3396,0.254026
PF_NEH,3319,0.288476
PFT,3396,0.284379
PFT_NEH,3318,0.290602
LPT,3908,0.011064
MinMax,3485,0.064764
mNEH,3390,0.047615
PW,3373,0.17491
GRASP_NEH,3289,0.141702
instances/J50M5/J50M5N2
NEH,3543,0.059709
PF,3447,0.254536
PF_NEH,3412,0.290814
PFT,3451,0.27221
PFT_NEH,3424,0.301795
LPT,3951,0.011677
MinMax,3523,0.065546
mNEH,3464,0.046742
PW,3456,0.173727
GRASP_NEH,3451,0.1412
instances/J50M5/J50M5N3
NEH,3223,0.090153
PF,3344,0.520336
PF_NEH,3310,0.337937
PFT,3214,0.334724
PFT_NEH,3304,0.29333
LPT,3866,0.011682
MinMax,3448,0.064924
mNEH,3242,0.046922
PW,3198,0.171955
GRASP_NEH,3192,0.173497
instances/J50M5/J50M5N4
NEH,3393,0.05997
PF,3433,0.255397
PF_NEH,3363,0.324495
PFT,3348,0.250195
PFT_NEH,3393,0.29114
LPT,3926,0.01063
MinMax,3446,0.064736
mNEH,3369,0.047383
PW,3399,0.175707
GRASP_NEH,3320,0.17226
instances/J50M5/J50M5N5
NEH,3442,0.059656
PF,3454,0.253041
PF_NEH,3375,0.286119
PFT,3430,0.28092
PFT_NEH,3334,0.2884
LPT,4085,0.011055
MinMax,3539,0.06492
mNEH,3454,0.04708
PW,3364,0.197787
GRASP_NEH,3373,0.183575
instances/J50M5/J50M5N6
NEH,3413,0.062435
PF,3403,0.255804
PF_NEH,3358,0.319272
PFT,3385,0.313812
PFT_NEH,3341,0.471503
LPT,3931,0.016566
MinMax,3542,0.072034
mNEH,3388,0.052281
PW,3442,0.278847
GRASP_NEH,3323,0.193882
instances/J50M5/J50M5N7
NEH,3265,0.086501
PF,3193,0.361365
PF_NEH,3098,0.290969
PFT,3189,0.251812
PFT_NEH,3249,0.382383
LPT,3700,0.01192
MinMax,3379,0.065159
mNEH,3282,0.047063
PW,3254,0.173026
GRASP_NEH,3136,0.13853
instances/J50M5/J50M5N8
NEH,3326,0.057757
PF,3354,0.293308
PF_NEH,3349,0.285633
PFT,3354,0.249552
PFT_NEH,3349,0.332257
LPT,3897,0.011256
MinMax,3538,0.065818
mNEH,3316,0.046867
PW,3292,0.172009
GRASP_NEH,3170,0.137618
instances/J50M5/J50M5N9
NEH,3116,0.059924
PF,3072,0.298245
PF_NEH,3102,0.286988
PFT,3181,0.246794
PFT_NEH,3099,0.287157
LPT,3558,0.010919
MinMax,3257,0.112276
mNEH,3134,0.045524
PW,3186,0.172126
GRASP_NEH,3078,0.13589
-
